Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-10-02 04:00:00,Italy,North Italy,IT-NO,199.92,248.89,68.08,39.85,entsoe.eu,false,
2022-10-02 05:00:00,Italy,North Italy,IT-NO,197.11,245.69,68.43,42.46,entsoe.eu,false,
2022-10-02 06:00:00,Italy,North Italy,IT-NO,190.45,237.72,69.96,48.37,entsoe.eu,false,
2022-10-02 07:00:00,Italy,North Italy,IT-NO,183.87,231.76,70.95,54.48,entsoe.eu,false,
2022-10-02 08:00:00,Italy,North Italy,IT-NO,173.83,221.93,72.69,60.91,entsoe.eu,false,
2022-10-02 09:00:00,Italy,North Italy,IT-NO,169.59,218.6,72.35,62.67,entsoe.eu,false,
2022-10-02 10:00:00,Italy,North Italy,IT-NO,163.07,211.57,72.93,63.59,entsoe.eu,false,
2022-10-02 11:00:00,Italy,North Italy,IT-NO,152.69,201.08,73.84,66.37,entsoe.eu,false,
2022-10-02 12:00:00,Italy,North Italy,IT-NO,161.62,210.89,72.31,63.73,entsoe.eu,false,
2022-10-02 13:00:00,Italy,North Italy,IT-NO,160.41,209.36,72.15,58.17,entsoe.eu,false,
2022-10-02 14:00:00,Italy,North Italy,IT-NO,172.06,225.32,69.4,53.27,entsoe.eu,false,
2022-10-02 15:00:00,Italy,North Italy,IT-NO,203.52,260.87,62.48,43.42,entsoe.eu,false,
2022-10-02 16:00:00,Italy,North Italy,IT-NO,228.69,291.93,57.04,39.36,entsoe.eu,false,
2022-10-02 17:00:00,Italy,North Italy,IT-NO,225.11,283.31,60.46,44.59,entsoe.eu,false,
2022-10-02 18:00:00,Italy,North Italy,IT-NO,223.91,284.05,59.49,44.79,entsoe.eu,false,
2022-10-02 19:00:00,Italy,North Italy,IT-NO,211.88,271.62,60.78,40.4,entsoe.eu,false,
2022-10-02 20:00:00,Italy,North Italy,IT-NO,228.62,291.25,57.41,37.62,entsoe.eu,false,
2022-10-02 21:00:00,Italy,North Italy,IT-NO,236.54,297.31,58.37,38.23,entsoe.eu,false,
2022-10-02 22:00:00,Italy,North Italy,IT-NO,240.67,303.92,56.81,35.15,entsoe.eu,false,
2022-10-02 23:00:00,Italy,North Italy,IT-NO,251.79,313.67,55.94,36.33,entsoe.eu,false,
2022-10-03 00:00:00,Italy,North Italy,IT-NO,259.58,324.61,53.75,35.33,entsoe.eu,false,
2022-10-03 01:00:00,Italy,North Italy,IT-NO,257.37,321.93,53.75,33.09,entsoe.eu,false,
2022-10-03 02:00:00,Italy,North Italy,IT-NO,252.21,317.07,54.12,32.24,entsoe.eu,false,
2022-10-03 03:00:00,Italy,North Italy,IT-NO,270.11,339.46,49.45,29.72,entsoe.eu,false,
2022-10-03 04:00:00,Italy,North Italy,IT-NO,285.92,363.09,43.11,28.73,entsoe.eu,false,
2022-10-03 05:00:00,Italy,North Italy,IT-NO,302.87,380.35,41.74,32.45,entsoe.eu,false,
2022-10-03 06:00:00,Italy,North Italy,IT-NO,287.02,358.35,46.96,39.3,entsoe.eu,false,
2022-10-03 07:00:00,Italy,North Italy,IT-NO,276.66,349.59,45.82,36.49,entsoe.eu,false,
2022-10-03 08:00:00,Italy,North Italy,IT-NO,263.91,335.07,48.07,38.41,entsoe.eu,false,
2022-10-03 09:00:00,Italy,North Italy,IT-NO,260.03,331.88,48.56,40.05,entsoe.eu,false,
2022-10-03 10:00:00,Italy,North Italy,IT-NO,255.46,325.99,50.3,41.68,entsoe.eu,false,
2022-10-03 11:00:00,Italy,North Italy,IT-NO,237.48,303.66,54.8,45.44,entsoe.eu,false,
2022-10-03 12:00:00,Italy,North Italy,IT-NO,250.49,320.39,51.31,42.17,entsoe.eu,false,
2022-10-03 13:00:00,Italy,North Italy,IT-NO,258.96,329.3,49.83,39.47,entsoe.eu,false,
2022-10-03 14:00:00,Italy,North Italy,IT-NO,266.79,338.71,48.93,37.36,entsoe.eu,false,
2022-10-03 15:00:00,Italy,North Italy,IT-NO,294.18,371.73,42.57,31.79,entsoe.eu,false,
2022-10-03 16:00:00,Italy,North Italy,IT-NO,298.63,376.06,41.79,32.93,entsoe.eu,false,
2022-10-03 17:00:00,Italy,North Italy,IT-NO,295.59,367.55,45.93,39.35,entsoe.eu,false,
2022-10-03 18:00:00,Italy,North Italy,IT-NO,304.28,381.54,41.58,33.8,entsoe.eu,false,
2022-10-03 19:00:00,Italy,North Italy,IT-NO,308.73,388.64,39.59,28.81,entsoe.eu,false,
2022-10-03 20:00:00,Italy,North Italy,IT-NO,300.63,378.11,41.66,28.11,entsoe.eu,false,
2022-10-03 21:00:00,Italy,North Italy,IT-NO,295.13,367.6,43.99,28.7,entsoe.eu,false,
2022-10-03 22:00:00,Italy,North Italy,IT-NO,295.08,365.23,45.85,26.7,entsoe.eu,false,
2022-10-03 23:00:00,Italy,North Italy,IT-NO,293.93,364.11,45.53,25.39,entsoe.eu,false,
2022-10-04 00:00:00,Italy,North Italy,IT-NO,299.06,369.6,45.26,24.57,entsoe.eu,false,
2022-10-04 01:00:00,Italy,North Italy,IT-NO,309.1,381.64,42.93,22.66,entsoe.eu,false,
2022-10-04 02:00:00,Italy,North Italy,IT-NO,306.72,380.52,42.61,23.19,entsoe.eu,false,
2022-10-04 03:00:00,Italy,North Italy,IT-NO,295.26,369.87,42.65,24.39,entsoe.eu,false,
2022-10-04 04:00:00,Italy,North Italy,IT-NO,292.28,368.37,42.27,28.23,entsoe.eu,false,
2022-10-04 05:00:00,Italy,North Italy,IT-NO,288.13,362.29,43.01,33.59,entsoe.eu,false,
2022-10-04 06:00:00,Italy,North Italy,IT-NO,273.46,344.65,46.48,37.97,entsoe.eu,false,
2022-10-04 07:00:00,Italy,North Italy,IT-NO,281.94,356.84,43.68,36.18,entsoe.eu,false,
2022-10-04 08:00:00,Italy,North Italy,IT-NO,284.05,361.71,42.57,33.6,entsoe.eu,false,
2022-10-04 09:00:00,Italy,North Italy,IT-NO,266.61,340.42,46.92,36.54,entsoe.eu,false,
2022-10-04 10:00:00,Italy,North Italy,IT-NO,256.07,328.63,49.19,38.91,entsoe.eu,false,
2022-10-04 11:00:00,Italy,North Italy,IT-NO,244.32,314.45,51.67,40.27,entsoe.eu,false,
2022-10-04 12:00:00,Italy,North Italy,IT-NO,250.38,320.52,50.79,38.26,entsoe.eu,false,
2022-10-04 13:00:00,Italy,North Italy,IT-NO,267.66,341.98,46.64,34.66,entsoe.eu,false,
2022-10-04 14:00:00,Italy,North Italy,IT-NO,287.93,365.64,43.44,31.64,entsoe.eu,false,
2022-10-04 15:00:00,Italy,North Italy,IT-NO,308.79,390.55,38.64,28.56,entsoe.eu,false,
2022-10-04 16:00:00,Italy,North Italy,IT-NO,304.03,383.2,40.18,30.62,entsoe.eu,false,
2022-10-04 17:00:00,Italy,North Italy,IT-NO,305.2,379.34,43.49,36.59,entsoe.eu,false,
2022-10-04 18:00:00,Italy,North Italy,IT-NO,311.37,389.31,40.55,32.23,entsoe.eu,false,
2022-10-04 19:00:00,Italy,North Italy,IT-NO,317.76,401.87,35.82,25.24,entsoe.eu,false,
2022-10-04 20:00:00,Italy,North Italy,IT-NO,311.29,392.88,38.6,25.93,entsoe.eu,false,
2022-10-04 21:00:00,Italy,North Italy,IT-NO,310.4,391.63,39.23,25.59,entsoe.eu,false,
2022-10-04 22:00:00,Italy,North Italy,IT-NO,299.61,380.04,40.63,25.13,entsoe.eu,false,
2022-10-04 23:00:00,Italy,North Italy,IT-NO,301.24,381.06,40.95,24.95,entsoe.eu,false,
2022-10-05 00:00:00,Italy,North Italy,IT-NO,300.92,378.21,42.85,25.86,entsoe.eu,false,
2022-10-05 01:00:00,Italy,North Italy,IT-NO,295.81,371.0,44.43,25.72,entsoe.eu,false,
2022-10-05 02:00:00,Italy,North Italy,IT-NO,302.04,378.29,43.68,26.07,entsoe.eu,false,
2022-10-05 03:00:00,Italy,North Italy,IT-NO,304.69,382.15,42.04,25.01,entsoe.eu,false,
2022-10-05 04:00:00,Italy,North Italy,IT-NO,314.32,395.36,38.24,22.91,entsoe.eu,false,
2022-10-05 05:00:00,Italy,North Italy,IT-NO,317.65,395.04,41.24,32.17,entsoe.eu,false,
2022-10-05 06:00:00,Italy,North Italy,IT-NO,299.05,372.65,45.0,35.47,entsoe.eu,false,
2022-10-05 07:00:00,Italy,North Italy,IT-NO,284.48,360.05,44.78,34.76,entsoe.eu,false,
2022-10-05 08:00:00,Italy,North Italy,IT-NO,270.03,344.03,47.37,36.31,entsoe.eu,false,
2022-10-05 09:00:00,Italy,North Italy,IT-NO,255.52,327.23,50.45,39.75,entsoe.eu,false,
2022-10-05 10:00:00,Italy,North Italy,IT-NO,255.51,327.38,50.54,40.58,entsoe.eu,false,
2022-10-05 11:00:00,Italy,North Italy,IT-NO,255.13,326.36,50.91,40.57,entsoe.eu,false,
2022-10-05 12:00:00,Italy,North Italy,IT-NO,257.16,328.4,50.4,38.56,entsoe.eu,false,
2022-10-05 13:00:00,Italy,North Italy,IT-NO,269.65,343.34,47.75,36.19,entsoe.eu,false,
2022-10-05 14:00:00,Italy,North Italy,IT-NO,284.97,361.76,44.21,32.03,entsoe.eu,false,
2022-10-05 15:00:00,Italy,North Italy,IT-NO,309.76,390.27,39.85,28.7,entsoe.eu,false,
2022-10-05 16:00:00,Italy,North Italy,IT-NO,312.27,390.25,41.21,31.85,entsoe.eu,false,
2022-10-05 17:00:00,Italy,North Italy,IT-NO,301.62,374.3,45.31,37.19,entsoe.eu,false,
2022-10-05 18:00:00,Italy,North Italy,IT-NO,313.21,391.34,40.91,31.69,entsoe.eu,false,
2022-10-05 19:00:00,Italy,North Italy,IT-NO,306.57,387.68,39.32,27.04,entsoe.eu,false,
2022-10-05 20:00:00,Italy,North Italy,IT-NO,297.68,375.41,42.28,27.44,entsoe.eu,false,
2022-10-05 21:00:00,Italy,North Italy,IT-NO,297.97,375.07,43.01,27.29,entsoe.eu,false,
2022-10-05 22:00:00,Italy,North Italy,IT-NO,296.77,373.51,43.22,26.7,entsoe.eu,false,
2022-10-05 23:00:00,Italy,North Italy,IT-NO,294.94,370.83,43.94,26.05,entsoe.eu,false,
2022-10-06 00:00:00,Italy,North Italy,IT-NO,298.45,374.55,44.18,27.39,entsoe.eu,false,
2022-10-06 01:00:00,Italy,North Italy,IT-NO,279.98,352.34,48.52,30.41,entsoe.eu,false,
2022-10-06 02:00:00,Italy,North Italy,IT-NO,287.33,360.88,46.9,28.37,entsoe.eu,false,
2022-10-06 03:00:00,Italy,North Italy,IT-NO,306.5,384.44,41.93,25.64,entsoe.eu,false,
2022-10-06 04:00:00,Italy,North Italy,IT-NO,331.36,417.13,34.23,22.67,entsoe.eu,false,
2022-10-06 05:00:00,Italy,North Italy,IT-NO,327.62,412.87,34.46,26.17,entsoe.eu,false,
2022-10-06 06:00:00,Italy,North Italy,IT-NO,316.53,398.21,37.55,31.8,entsoe.eu,false,
2022-10-06 07:00:00,Italy,North Italy,IT-NO,316.49,400.2,36.64,31.87,entsoe.eu,false,
2022-10-06 08:00:00,Italy,North Italy,IT-NO,310.21,394.61,37.17,31.92,entsoe.eu,false,
2022-10-06 09:00:00,Italy,North Italy,IT-NO,304.09,387.71,38.47,34.08,entsoe.eu,false,
2022-10-06 10:00:00,Italy,North Italy,IT-NO,301.27,384.39,39.24,35.65,entsoe.eu,false,
2022-10-06 11:00:00,Italy,North Italy,IT-NO,277.94,354.42,45.65,38.85,entsoe.eu,false,
2022-10-06 12:00:00,Italy,North Italy,IT-NO,277.34,353.02,46.16,37.26,entsoe.eu,false,
2022-10-06 13:00:00,Italy,North Italy,IT-NO,286.64,366.33,42.97,33.49,entsoe.eu,false,
2022-10-06 14:00:00,Italy,North Italy,IT-NO,311.49,396.1,37.5,28.31,entsoe.eu,false,
2022-10-06 15:00:00,Italy,North Italy,IT-NO,335.59,426.99,30.32,22.98,entsoe.eu,false,
2022-10-06 16:00:00,Italy,North Italy,IT-NO,324.91,410.51,34.14,27.46,entsoe.eu,false,
2022-10-06 17:00:00,Italy,North Italy,IT-NO,338.66,419.48,37.19,34.64,entsoe.eu,false,
2022-10-06 18:00:00,Italy,North Italy,IT-NO,324.45,408.23,35.32,27.95,entsoe.eu,false,
2022-10-06 19:00:00,Italy,North Italy,IT-NO,342.61,430.41,31.94,23.36,entsoe.eu,false,
2022-10-06 20:00:00,Italy,North Italy,IT-NO,338.71,425.81,33.31,22.92,entsoe.eu,false,
2022-10-06 21:00:00,Italy,North Italy,IT-NO,334.78,420.87,34.59,24.42,entsoe.eu,false,
2022-10-06 22:00:00,Italy,North Italy,IT-NO,310.26,388.3,42.52,26.65,entsoe.eu,false,
2022-10-06 23:00:00,Italy,North Italy,IT-NO,303.73,379.92,44.56,27.46,entsoe.eu,false,
2022-10-07 00:00:00,Italy,North Italy,IT-NO,303.71,378.73,46.09,28.96,entsoe.eu,false,
2022-10-07 01:00:00,Italy,North Italy,IT-NO,299.02,372.97,46.91,28.27,entsoe.eu,false,
2022-10-07 02:00:00,Italy,North Italy,IT-NO,291.0,363.07,48.65,28.72,entsoe.eu,false,
2022-10-07 03:00:00,Italy,North Italy,IT-NO,293.99,367.09,47.54,28.92,entsoe.eu,false,
2022-10-07 04:00:00,Italy,North Italy,IT-NO,317.53,399.16,39.0,26.38,entsoe.eu,false,
2022-10-07 05:00:00,Italy,North Italy,IT-NO,311.32,388.45,41.94,33.43,entsoe.eu,false,
2022-10-07 06:00:00,Italy,North Italy,IT-NO,296.75,371.19,44.63,37.27,entsoe.eu,false,
2022-10-07 07:00:00,Italy,North Italy,IT-NO,295.7,373.74,43.06,37.74,entsoe.eu,false,
2022-10-07 08:00:00,Italy,North Italy,IT-NO,291.81,371.65,42.04,36.41,entsoe.eu,false,
2022-10-07 09:00:00,Italy,North Italy,IT-NO,274.13,351.14,45.42,38.73,entsoe.eu,false,
2022-10-07 10:00:00,Italy,North Italy,IT-NO,277.14,355.65,44.49,38.94,entsoe.eu,false,
2022-10-07 11:00:00,Italy,North Italy,IT-NO,266.76,343.15,46.89,40.1,entsoe.eu,false,
2022-10-07 12:00:00,Italy,North Italy,IT-NO,265.7,341.39,47.31,39.18,entsoe.eu,false,
2022-10-07 13:00:00,Italy,North Italy,IT-NO,275.74,352.85,45.42,35.91,entsoe.eu,false,
2022-10-07 14:00:00,Italy,North Italy,IT-NO,284.89,362.54,44.23,33.02,entsoe.eu,false,
2022-10-07 15:00:00,Italy,North Italy,IT-NO,308.51,390.61,38.83,29.54,entsoe.eu,false,
2022-10-07 16:00:00,Italy,North Italy,IT-NO,298.24,376.16,41.77,32.14,entsoe.eu,false,
2022-10-07 17:00:00,Italy,North Italy,IT-NO,294.51,364.89,47.54,40.47,entsoe.eu,false,
2022-10-07 18:00:00,Italy,North Italy,IT-NO,299.4,374.18,44.36,35.15,entsoe.eu,false,
2022-10-07 19:00:00,Italy,North Italy,IT-NO,306.83,386.17,40.81,28.45,entsoe.eu,false,
2022-10-07 20:00:00,Italy,North Italy,IT-NO,296.39,373.27,43.76,29.51,entsoe.eu,false,
2022-10-07 21:00:00,Italy,North Italy,IT-NO,283.16,356.32,47.43,30.3,entsoe.eu,false,
2022-10-07 22:00:00,Italy,North Italy,IT-NO,276.38,344.81,51.58,31.19,entsoe.eu,false,
2022-10-07 23:00:00,Italy,North Italy,IT-NO,272.19,338.17,54.03,32.42,entsoe.eu,false,
2022-10-08 00:00:00,Italy,North Italy,IT-NO,267.85,330.73,56.59,33.57,entsoe.eu,false,
2022-10-08 01:00:00,Italy,North Italy,IT-NO,262.57,325.94,56.76,32.78,entsoe.eu,false,
2022-10-08 02:00:00,Italy,North Italy,IT-NO,265.4,329.51,55.57,29.42,entsoe.eu,false,
2022-10-08 03:00:00,Italy,North Italy,IT-NO,264.85,328.15,56.21,30.6,entsoe.eu,false,
2022-10-08 04:00:00,Italy,North Italy,IT-NO,266.88,331.71,54.75,31.06,entsoe.eu,false,
2022-10-08 05:00:00,Italy,North Italy,IT-NO,260.58,322.02,57.25,36.96,entsoe.eu,false,
2022-10-08 06:00:00,Italy,North Italy,IT-NO,252.85,315.34,56.73,38.05,entsoe.eu,false,
2022-10-08 07:00:00,Italy,North Italy,IT-NO,245.26,310.4,56.17,41.54,entsoe.eu,false,
2022-10-08 08:00:00,Italy,North Italy,IT-NO,235.13,298.43,58.84,44.99,entsoe.eu,false,
2022-10-08 09:00:00,Italy,North Italy,IT-NO,245.54,312.94,55.78,47.27,entsoe.eu,false,
2022-10-08 10:00:00,Italy,North Italy,IT-NO,247.02,315.53,55.34,49.49,entsoe.eu,false,
2022-10-08 11:00:00,Italy,North Italy,IT-NO,231.33,296.5,58.65,49.98,entsoe.eu,false,
2022-10-08 12:00:00,Italy,North Italy,IT-NO,223.77,285.69,60.73,47.81,entsoe.eu,false,
2022-10-08 13:00:00,Italy,North Italy,IT-NO,226.7,287.58,61.13,45.77,entsoe.eu,false,
2022-10-08 14:00:00,Italy,North Italy,IT-NO,247.51,313.24,55.8,39.27,entsoe.eu,false,
2022-10-08 15:00:00,Italy,North Italy,IT-NO,269.49,339.63,50.47,30.82,entsoe.eu,false,
2022-10-08 16:00:00,Italy,North Italy,IT-NO,284.8,352.72,50.85,33.36,entsoe.eu,false,
2022-10-08 17:00:00,Italy,North Italy,IT-NO,271.31,331.25,57.29,44.84,entsoe.eu,false,
2022-10-08 18:00:00,Italy,North Italy,IT-NO,270.9,332.9,55.85,40.5,entsoe.eu,false,
2022-10-08 19:00:00,Italy,North Italy,IT-NO,275.57,342.1,52.9,33.13,entsoe.eu,false,
2022-10-08 20:00:00,Italy,North Italy,IT-NO,280.41,351.73,48.64,26.93,entsoe.eu,false,
2022-10-08 21:00:00,Italy,North Italy,IT-NO,278.66,351.54,48.45,27.42,entsoe.eu,false,
2022-10-08 22:00:00,Italy,North Italy,IT-NO,250.21,312.68,57.0,30.34,entsoe.eu,false,
2022-10-08 23:00:00,Italy,North Italy,IT-NO,254.69,317.83,56.88,29.25,entsoe.eu,false,
2022-10-09 00:00:00,Italy,North Italy,IT-NO,258.67,322.06,57.2,29.06,entsoe.eu,false,
2022-10-09 01:00:00,Italy,North Italy,IT-NO,260.62,325.21,55.53,27.89,entsoe.eu,false,
2022-10-09 02:00:00,Italy,North Italy,IT-NO,262.36,328.09,54.41,25.72,entsoe.eu,false,
2022-10-09 03:00:00,Italy,North Italy,IT-NO,248.47,311.76,56.27,29.16,entsoe.eu,false,
2022-10-09 04:00:00,Italy,North Italy,IT-NO,256.92,322.35,54.34,28.87,entsoe.eu,false,
2022-10-09 05:00:00,Italy,North Italy,IT-NO,246.73,311.24,56.3,29.94,entsoe.eu,false,
2022-10-09 06:00:00,Italy,North Italy,IT-NO,251.98,317.88,54.86,31.05,entsoe.eu,false,
2022-10-09 07:00:00,Italy,North Italy,IT-NO,253.5,320.79,53.83,36.22,entsoe.eu,false,
2022-10-09 08:00:00,Italy,North Italy,IT-NO,247.44,313.98,55.96,41.81,entsoe.eu,false,
2022-10-09 09:00:00,Italy,North Italy,IT-NO,243.24,309.74,57.18,43.17,entsoe.eu,false,
2022-10-09 10:00:00,Italy,North Italy,IT-NO,223.31,285.05,61.73,47.73,entsoe.eu,false,
2022-10-09 11:00:00,Italy,North Italy,IT-NO,213.44,272.79,64.48,49.05,entsoe.eu,false,
2022-10-09 12:00:00,Italy,North Italy,IT-NO,221.36,282.84,62.84,47.63,entsoe.eu,false,
2022-10-09 13:00:00,Italy,North Italy,IT-NO,216.75,275.74,63.82,45.34,entsoe.eu,false,
2022-10-09 14:00:00,Italy,North Italy,IT-NO,232.61,294.55,59.99,38.62,entsoe.eu,false,
2022-10-09 15:00:00,Italy,North Italy,IT-NO,260.54,328.91,52.24,31.11,entsoe.eu,false,
2022-10-09 16:00:00,Italy,North Italy,IT-NO,265.89,330.0,54.93,38.65,entsoe.eu,false,
2022-10-09 17:00:00,Italy,North Italy,IT-NO,251.96,311.98,58.51,43.63,entsoe.eu,false,
2022-10-09 18:00:00,Italy,North Italy,IT-NO,264.46,328.59,55.16,38.13,entsoe.eu,false,
2022-10-09 19:00:00,Italy,North Italy,IT-NO,261.16,327.86,53.31,32.71,entsoe.eu,false,
2022-10-09 20:00:00,Italy,North Italy,IT-NO,269.41,337.75,51.98,30.72,entsoe.eu,false,
2022-10-09 21:00:00,Italy,North Italy,IT-NO,275.85,344.7,51.58,27.59,entsoe.eu,false,
2022-10-09 22:00:00,Italy,North Italy,IT-NO,256.82,324.7,53.47,30.08,entsoe.eu,false,
2022-10-09 23:00:00,Italy,North Italy,IT-NO,253.96,317.81,56.44,29.45,entsoe.eu,false,
2022-10-10 00:00:00,Italy,North Italy,IT-NO,259.36,324.49,55.41,29.48,entsoe.eu,false,
2022-10-10 01:00:00,Italy,North Italy,IT-NO,255.54,319.4,56.43,29.3,entsoe.eu,false,
2022-10-10 02:00:00,Italy,North Italy,IT-NO,264.0,329.86,53.96,26.9,entsoe.eu,false,
2022-10-10 03:00:00,Italy,North Italy,IT-NO,277.19,347.39,49.04,23.15,entsoe.eu,false,
2022-10-10 04:00:00,Italy,North Italy,IT-NO,307.36,387.97,39.52,22.6,entsoe.eu,false,
2022-10-10 05:00:00,Italy,North Italy,IT-NO,318.75,401.47,36.91,25.31,entsoe.eu,false,
2022-10-10 06:00:00,Italy,North Italy,IT-NO,308.99,385.02,42.34,33.46,entsoe.eu,false,
2022-10-10 07:00:00,Italy,North Italy,IT-NO,304.87,383.07,41.42,32.27,entsoe.eu,false,
2022-10-10 08:00:00,Italy,North Italy,IT-NO,310.8,394.46,37.75,27.94,entsoe.eu,false,
2022-10-10 09:00:00,Italy,North Italy,IT-NO,308.81,392.83,37.7,27.64,entsoe.eu,false,
2022-10-10 10:00:00,Italy,North Italy,IT-NO,305.86,389.98,37.94,28.28,entsoe.eu,false,
2022-10-10 11:00:00,Italy,North Italy,IT-NO,301.83,384.2,39.37,28.78,entsoe.eu,false,
2022-10-10 12:00:00,Italy,North Italy,IT-NO,314.47,399.12,36.62,25.56,entsoe.eu,false,
2022-10-10 13:00:00,Italy,North Italy,IT-NO,325.03,411.87,33.93,22.94,entsoe.eu,false,
2022-10-10 14:00:00,Italy,North Italy,IT-NO,326.92,413.56,33.72,23.31,entsoe.eu,false,
2022-10-10 15:00:00,Italy,North Italy,IT-NO,326.84,413.04,33.86,23.57,entsoe.eu,false,
2022-10-10 16:00:00,Italy,North Italy,IT-NO,328.93,412.09,35.85,26.72,entsoe.eu,false,
2022-10-10 17:00:00,Italy,North Italy,IT-NO,318.97,396.0,40.71,34.05,entsoe.eu,false,
2022-10-10 18:00:00,Italy,North Italy,IT-NO,324.31,406.42,36.9,28.67,entsoe.eu,false,
2022-10-10 19:00:00,Italy,North Italy,IT-NO,331.95,417.55,34.42,22.02,entsoe.eu,false,
2022-10-10 20:00:00,Italy,North Italy,IT-NO,340.66,427.85,33.26,20.42,entsoe.eu,false,
2022-10-10 21:00:00,Italy,North Italy,IT-NO,343.56,431.1,33.0,19.8,entsoe.eu,false,
2022-10-10 22:00:00,Italy,North Italy,IT-NO,307.66,386.64,41.11,21.62,entsoe.eu,false,
2022-10-10 23:00:00,Italy,North Italy,IT-NO,298.7,375.08,43.8,22.61,entsoe.eu,false,
2022-10-11 00:00:00,Italy,North Italy,IT-NO,305.52,382.75,43.16,22.96,entsoe.eu,false,
2022-10-11 01:00:00,Italy,North Italy,IT-NO,301.75,378.2,43.85,22.61,entsoe.eu,false,
2022-10-11 02:00:00,Italy,North Italy,IT-NO,295.54,371.27,44.39,21.75,entsoe.eu,false,
2022-10-11 03:00:00,Italy,North Italy,IT-NO,317.12,399.76,37.99,19.93,entsoe.eu,false,
2022-10-11 04:00:00,Italy,North Italy,IT-NO,349.77,442.77,28.04,17.9,entsoe.eu,false,
2022-10-11 05:00:00,Italy,North Italy,IT-NO,333.15,421.99,32.09,25.29,entsoe.eu,false,
2022-10-11 06:00:00,Italy,North Italy,IT-NO,311.22,395.61,36.96,30.74,entsoe.eu,false,
2022-10-11 07:00:00,Italy,North Italy,IT-NO,313.78,399.58,35.52,28.07,entsoe.eu,false,
2022-10-11 08:00:00,Italy,North Italy,IT-NO,312.45,399.29,35.12,28.54,entsoe.eu,false,
2022-10-11 09:00:00,Italy,North Italy,IT-NO,306.89,392.31,36.98,29.97,entsoe.eu,false,
2022-10-11 10:00:00,Italy,North Italy,IT-NO,291.54,372.79,41.49,33.86,entsoe.eu,false,
2022-10-11 11:00:00,Italy,North Italy,IT-NO,270.86,346.67,46.64,36.5,entsoe.eu,false,
2022-10-11 12:00:00,Italy,North Italy,IT-NO,282.31,360.34,43.79,32.43,entsoe.eu,false,
2022-10-11 13:00:00,Italy,North Italy,IT-NO,299.57,382.43,38.75,27.29,entsoe.eu,false,
2022-10-11 14:00:00,Italy,North Italy,IT-NO,315.63,402.35,34.86,24.28,entsoe.eu,false,
2022-10-11 15:00:00,Italy,North Italy,IT-NO,332.13,422.06,31.2,21.82,entsoe.eu,false,
2022-10-11 16:00:00,Italy,North Italy,IT-NO,331.17,419.43,31.91,25.23,entsoe.eu,false,
2022-10-11 17:00:00,Italy,North Italy,IT-NO,350.43,433.06,35.32,34.86,entsoe.eu,false,
2022-10-11 18:00:00,Italy,North Italy,IT-NO,327.18,414.87,32.27,25.41,entsoe.eu,false,
2022-10-11 19:00:00,Italy,North Italy,IT-NO,345.1,438.58,27.68,18.63,entsoe.eu,false,
2022-10-11 20:00:00,Italy,North Italy,IT-NO,353.14,448.49,25.97,16.03,entsoe.eu,false,
2022-10-11 21:00:00,Italy,North Italy,IT-NO,348.53,441.32,28.3,17.23,entsoe.eu,false,
2022-10-11 22:00:00,Italy,North Italy,IT-NO,320.31,404.04,37.06,19.52,entsoe.eu,false,
2022-10-11 23:00:00,Italy,North Italy,IT-NO,318.18,400.8,38.09,18.87,entsoe.eu,false,
2022-10-12 00:00:00,Italy,North Italy,IT-NO,313.74,395.59,39.06,19.16,entsoe.eu,false,
2022-10-12 01:00:00,Italy,North Italy,IT-NO,314.79,396.63,38.8,18.85,entsoe.eu,false,
2022-10-12 02:00:00,Italy,North Italy,IT-NO,305.47,385.67,40.32,18.26,entsoe.eu,false,
2022-10-12 03:00:00,Italy,North Italy,IT-NO,315.61,401.2,35.93,16.76,entsoe.eu,false,
2022-10-12 04:00:00,Italy,North Italy,IT-NO,359.94,456.99,24.11,15.31,entsoe.eu,false,
2022-10-12 05:00:00,Italy,North Italy,IT-NO,338.98,427.67,30.57,24.78,entsoe.eu,false,
2022-10-12 06:00:00,Italy,North Italy,IT-NO,315.8,400.11,35.55,29.57,entsoe.eu,false,
2022-10-12 07:00:00,Italy,North Italy,IT-NO,315.89,403.25,33.78,27.92,entsoe.eu,false,
2022-10-12 08:00:00,Italy,North Italy,IT-NO,321.9,410.68,32.88,27.24,entsoe.eu,false,
2022-10-12 09:00:00,Italy,North Italy,IT-NO,312.66,399.04,35.52,29.42,entsoe.eu,false,
2022-10-12 10:00:00,Italy,North Italy,IT-NO,308.47,394.57,36.18,30.68,entsoe.eu,false,
2022-10-12 11:00:00,Italy,North Italy,IT-NO,281.35,360.55,43.16,34.36,entsoe.eu,false,
2022-10-12 12:00:00,Italy,North Italy,IT-NO,292.46,373.06,41.14,30.73,entsoe.eu,false,
2022-10-12 13:00:00,Italy,North Italy,IT-NO,310.31,394.74,36.85,26.39,entsoe.eu,false,
2022-10-12 14:00:00,Italy,North Italy,IT-NO,321.11,408.61,33.37,21.93,entsoe.eu,false,
2022-10-12 15:00:00,Italy,North Italy,IT-NO,333.43,423.35,30.77,20.72,entsoe.eu,false,
